"UT","DT","TC","PY","Department"
"RAJESHKUMAR2016275","ARTICLE",14,2016,"Chemical and Biological Engineering"
"DOLE20161977","ARTICLE",6,2016,"Chemical and Biological Engineering"
"YANG201656","ARTICLE",4,2016,"Chemical and Biological Engineering"
"LONGANG20161133","ARTICLE",0,2016,"Chemical and Biological Engineering"
"ABDI2016833","ARTICLE",2,2016,"Chemical and Biological Engineering"
"GAMAGEMCEVOY2016161","ARTICLE",3,2016,"Chemical and Biological Engineering"
"BRONSON201677","ARTICLE",1,2016,"Chemical and Biological Engineering"
"LEFEBVRE20164760","ARTICLE",1,2016,"Chemical and Biological Engineering"
"ROEBUCK2016238","ARTICLE",2,2016,"Chemical and Biological Engineering"
"MONGEON2016733","ARTICLE",1,2016,"Chemical and Biological Engineering"
"PLINT2016","ARTICLE",4,2016,"Chemical and Biological Engineering"
"BAGHBANZADEH2016141","ARTICLE",14,2016,"Chemical and Biological Engineering"
"PLOUFFE2016216","ARTICLE",9,2016,"Chemical and Biological Engineering"
"ABDEHAGH2016357","ARTICLE",4,2016,"Chemical and Biological Engineering"
"MONTPETIT2016479","ARTICLE",1,2016,"Chemical and Biological Engineering"
"PENG2016255","ARTICLE",4,2016,"Chemical and Biological Engineering"
"FOSI-KOFAL2016428","ARTICLE",5,2016,"Chemical and Biological Engineering"
"REZAEI-DASHTARZHANDI2016515","ARTICLE",4,2016,"Chemical and Biological Engineering"
"ABDULLAH201628","ARTICLE",20,2016,"Chemical and Biological Engineering"
"MOSLEHYANI201628","ARTICLE",2,2016,"Chemical and Biological Engineering"
"GHOSH2016543","ARTICLE",1,2016,"Chemical and Biological Engineering"
"SONG201621","ARTICLE",5,2016,"Chemical and Biological Engineering"
"PENG2016439","ARTICLE",1,2016,"Chemical and Biological Engineering"
"LESSARD20161","ARTICLE",1,2016,"Chemical and Biological Engineering"
"CHAMPAGNE2016114","ARTICLE",9,2016,"Chemical and Biological Engineering"
"SENAPATI2016186","ARTICLE",14,2016,"Chemical and Biological Engineering"
"ADITYAKIRAN2016528","ARTICLE",10,2016,"Chemical and Biological Engineering"
"OMELON201646","ARTICLE",5,2016,"Chemical and Biological Engineering"
"EFOME201639","ARTICLE",15,2016,"Chemical and Biological Engineering"
"POTVIN2016251","ARTICLE",1,2016,"Chemical and Biological Engineering"
"KHANLARI2016199","ARTICLE",0,2016,"Chemical and Biological Engineering"
"REN2016152","ARTICLE",1,2016,"Chemical and Biological Engineering"
"RAN2016140","ARTICLE",7,2016,"Chemical and Biological Engineering"
"YUSOF201654","ARTICLE",4,2016,"Chemical and Biological Engineering"
"MONYONCHO2016218","ARTICLE",15,2016,"Chemical and Biological Engineering"
"ROBINSON2016265","ARTICLE",3,2016,"Chemical and Biological Engineering"
"PLOUFFE2016605","ARTICLE",4,2016,"Chemical and Biological Engineering"
"ZHANG2016185","ARTICLE",0,2016,"Chemical and Biological Engineering"
"NG2016369","ARTICLE",4,2016,"Chemical and Biological Engineering"
"SAHA20161218","ARTICLE",17,2016,"Chemical and Biological Engineering"
